NACA248
1.000000 -0.000000
0.989963 0.001638
0.979922 0.003252
0.969879 0.004843
0.959833 0.006411
0.949784 0.007955
0.939732 0.009477
0.929678 0.010976
0.919620 0.012453
0.909561 0.013907
0.899498 0.015340
0.889434 0.016750
0.879366 0.018139
0.869297 0.019506
0.859225 0.020852
0.849150 0.022176
0.839073 0.023479
0.828994 0.024761
0.818913 0.026021
0.808830 0.027261
0.798744 0.028480
0.788656 0.029677
0.778566 0.030854
0.768474 0.032010
0.758380 0.033144
0.748284 0.034258
0.738186 0.035351
0.728086 0.036423
0.717984 0.037473
0.707881 0.038503
0.697775 0.039511
0.687668 0.040498
0.677559 0.041464
0.667448 0.042407
0.657335 0.043330
0.647221 0.044230
0.637105 0.045108
0.626987 0.045964
0.616868 0.046798
0.606747 0.047608
0.596624 0.048396
0.586500 0.049161
0.576375 0.049902
0.566248 0.050620
0.556120 0.051314
0.545990 0.051983
0.535860 0.052627
0.525727 0.053247
0.515594 0.053841
0.505459 0.054409
0.495324 0.054951
0.485187 0.055466
0.475049 0.055954
0.464910 0.056414
0.454770 0.056846
0.444629 0.057249
0.434487 0.057623
0.424345 0.057967
0.414202 0.058280
0.404058 0.058561
0.393881 0.058809
0.383681 0.059010
0.373480 0.059163
0.363278 0.059267
0.353075 0.059322
0.342873 0.059326
0.332669 0.059279
0.322466 0.059178
0.312263 0.059025
0.302061 0.058816
0.291859 0.058551
0.281658 0.058228
0.271459 0.057847
0.261261 0.057405
0.251065 0.056901
0.240871 0.056333
0.230679 0.055699
0.220491 0.054997
0.210306 0.054224
0.200126 0.053379
0.189949 0.052458
0.179778 0.051459
0.169612 0.050377
0.159452 0.049208
0.149299 0.047949
0.139155 0.046594
0.129019 0.045136
0.118892 0.043569
0.108777 0.041884
0.098675 0.040070
0.088587 0.038114
0.078515 0.036000
0.068463 0.033705
0.058434 0.031200
0.048433 0.028441
0.038469 0.025363
0.028553 0.021855
0.018708 0.017704
0.008994 0.012356
0.000000 0.000000
0.011208 -0.010361
0.021696 -0.013765
0.032053 -0.016024
0.042339 -0.017690
0.052577 -0.018978
0.062778 -0.019997
0.072951 -0.020814
0.083101 -0.021471
0.093232 -0.021999
0.103346 -0.022419
0.113445 -0.022748
0.123532 -0.023000
0.133608 -0.023184
0.143674 -0.023310
0.153731 -0.023385
0.163780 -0.023415
0.173823 -0.023405
0.183859 -0.023360
0.193889 -0.023283
0.203915 -0.023178
0.213936 -0.023049
0.223953 -0.022898
0.233967 -0.022727
0.243978 -0.022540
0.253986 -0.022338
0.263992 -0.022123
0.273996 -0.021896
0.283998 -0.021661
0.294000 -0.021417
0.304000 -0.021167
0.313999 -0.020911
0.323998 -0.020652
0.333997 -0.020390
0.343996 -0.020126
0.353995 -0.019862
0.363995 -0.019598
0.373995 -0.019335
0.383996 -0.019075
0.393998 -0.018818
0.404023 -0.018563
0.414081 -0.018302
0.424140 -0.018032
0.434200 -0.017754
0.444260 -0.017469
0.454321 -0.017177
0.464383 -0.016878
0.474446 -0.016575
0.484510 -0.016266
0.494575 -0.015953
0.504642 -0.015635
0.514709 -0.015314
0.524778 -0.014990
0.534848 -0.014663
0.544919 -0.014334
0.554991 -0.014002
0.565065 -0.013669
0.575140 -0.013335
0.585217 -0.012999
0.595295 -0.012663
0.605374 -0.012326
0.615456 -0.011989
0.625538 -0.011652
0.635623 -0.011316
0.645709 -0.010979
0.655796 -0.010644
0.665886 -0.010309
0.675977 -0.009975
0.686070 -0.009642
0.696164 -0.009310
0.706261 -0.008980
0.716359 -0.008651
0.726459 -0.008324
0.736561 -0.007998
0.746665 -0.007674
0.756771 -0.007351
0.766879 -0.007030
0.776989 -0.006711
0.787101 -0.006394
0.797216 -0.006078
0.807332 -0.005764
0.817451 -0.005452
0.827571 -0.005141
0.837694 -0.004832
0.847820 -0.004525
0.857947 -0.004219
0.868077 -0.003914
0.878209 -0.003610
0.888344 -0.003307
0.898481 -0.003005
0.908621 -0.002704
0.918763 -0.002404
0.928908 -0.002104
0.939056 -0.001804
0.949206 -0.001505
0.959359 -0.001205
0.969515 -0.000905
0.979674 -0.000604
0.989835 -0.000303
1.000000 0.000000
