NACA4413
1.000000 -0.000000
0.990104 0.002902
0.980199 0.005762
0.970285 0.008581
0.960361 0.011358
0.950428 0.014094
0.940487 0.016790
0.930537 0.019445
0.920578 0.022060
0.910611 0.024636
0.900635 0.027172
0.890652 0.029668
0.880660 0.032126
0.870661 0.034544
0.860654 0.036924
0.850639 0.039265
0.840617 0.041568
0.830587 0.043833
0.820551 0.046059
0.810507 0.048248
0.800456 0.050398
0.790398 0.052510
0.780333 0.054584
0.770262 0.056620
0.760184 0.058618
0.750100 0.060578
0.740009 0.062500
0.729912 0.064384
0.719808 0.066229
0.709699 0.068036
0.699583 0.069804
0.689462 0.071533
0.679335 0.073223
0.669202 0.074874
0.659063 0.076486
0.648919 0.078058
0.638769 0.079589
0.628614 0.081081
0.618454 0.082531
0.608289 0.083941
0.598118 0.085309
0.587943 0.086635
0.577763 0.087919
0.567578 0.089159
0.557389 0.090357
0.547196 0.091510
0.536997 0.092619
0.526795 0.093683
0.516589 0.094701
0.506379 0.095673
0.496165 0.096598
0.485947 0.097475
0.475726 0.098303
0.465502 0.099081
0.455274 0.099809
0.445044 0.100486
0.434811 0.101111
0.424575 0.101683
0.414337 0.102200
0.404097 0.102662
0.393748 0.103062
0.383326 0.103377
0.372900 0.103603
0.362471 0.103739
0.352041 0.103784
0.341609 0.103736
0.331177 0.103592
0.320744 0.103353
0.310312 0.103015
0.299882 0.102578
0.289455 0.102038
0.279030 0.101394
0.268610 0.100644
0.258196 0.099784
0.247788 0.098813
0.237387 0.097728
0.226995 0.096525
0.216613 0.095202
0.206243 0.093754
0.195885 0.092177
0.185542 0.090468
0.175216 0.088620
0.164908 0.086630
0.154620 0.084489
0.144355 0.082192
0.134116 0.079729
0.123905 0.077092
0.113727 0.074268
0.103584 0.071245
0.093482 0.068005
0.083427 0.064528
0.073425 0.060787
0.063486 0.056747
0.053622 0.052361
0.043848 0.047560
0.034189 0.042240
0.024685 0.036224
0.015410 0.029171
0.006552 0.020197
0.000000 0.000000
0.013650 -0.016208
0.024994 -0.021294
0.035921 -0.024562
0.046619 -0.026894
0.057162 -0.028634
0.067591 -0.029955
0.077928 -0.030964
0.088191 -0.031729
0.098391 -0.032297
0.108538 -0.032703
0.118638 -0.032973
0.128697 -0.033130
0.138721 -0.033188
0.148712 -0.033162
0.158675 -0.033064
0.168612 -0.032903
0.178527 -0.032686
0.188420 -0.032422
0.198296 -0.032117
0.208155 -0.031775
0.218000 -0.031403
0.227831 -0.031004
0.237652 -0.030583
0.247462 -0.030143
0.257263 -0.029688
0.267057 -0.029220
0.276844 -0.028743
0.286626 -0.028259
0.296404 -0.027770
0.306178 -0.027279
0.315950 -0.026788
0.325721 -0.026300
0.335490 -0.025815
0.345260 -0.025335
0.355030 -0.024864
0.364801 -0.024401
0.374575 -0.023948
0.384351 -0.023508
0.394131 -0.023080
0.403984 -0.022666
0.413946 -0.022245
0.423910 -0.021813
0.433876 -0.021373
0.443845 -0.020925
0.453816 -0.020471
0.463791 -0.020010
0.473769 -0.019544
0.483750 -0.019074
0.493734 -0.018601
0.503722 -0.018125
0.513714 -0.017648
0.523710 -0.017169
0.533710 -0.016691
0.543714 -0.016212
0.553722 -0.015734
0.563735 -0.015258
0.573752 -0.014783
0.583774 -0.014311
0.593801 -0.013842
0.603832 -0.013377
0.613869 -0.012915
0.623911 -0.012457
0.633958 -0.012004
0.644011 -0.011556
0.654068 -0.011114
0.664132 -0.010677
0.674201 -0.010246
0.684276 -0.009821
0.694356 -0.009402
0.704443 -0.008990
0.714535 -0.008584
0.724634 -0.008185
0.734739 -0.007794
0.744850 -0.007409
0.754967 -0.007032
0.765092 -0.006662
0.775222 -0.006299
0.785360 -0.005943
0.795504 -0.005595
0.805655 -0.005254
0.815813 -0.004921
0.825978 -0.004594
0.836151 -0.004275
0.846331 -0.003963
0.856518 -0.003658
0.866713 -0.003359
0.876916 -0.003067
0.887126 -0.002782
0.897345 -0.002503
0.907571 -0.002230
0.917806 -0.001963
0.928049 -0.001701
0.938301 -0.001445
0.948562 -0.001193
0.958831 -0.000946
0.969109 -0.000704
0.979397 -0.000466
0.989694 -0.000231
1.000000 0.000000
