NACA4421
1.000000 -0.000000
0.990231 0.003866
0.980446 0.007679
0.970646 0.011438
0.960832 0.015144
0.951003 0.018798
0.941159 0.022401
0.931302 0.025952
0.921431 0.029452
0.911546 0.032902
0.901648 0.036302
0.891736 0.039653
0.881812 0.042954
0.871875 0.046207
0.861926 0.049411
0.851965 0.052567
0.841991 0.055674
0.832005 0.058734
0.822008 0.061746
0.812000 0.064710
0.801980 0.067626
0.791948 0.070496
0.781906 0.073317
0.771853 0.076092
0.761789 0.078818
0.751715 0.081497
0.741630 0.084129
0.731536 0.086713
0.721431 0.089248
0.711316 0.091736
0.701192 0.094175
0.691058 0.096565
0.680914 0.098906
0.670761 0.101198
0.660600 0.103440
0.650429 0.105631
0.640249 0.107772
0.630061 0.109862
0.619865 0.111899
0.609660 0.113885
0.599447 0.115817
0.589226 0.117695
0.578997 0.119519
0.568761 0.121288
0.558518 0.123000
0.548267 0.124656
0.538009 0.126253
0.527745 0.127792
0.517474 0.129270
0.507196 0.130688
0.496913 0.132044
0.486623 0.133336
0.476329 0.134563
0.466028 0.135725
0.455723 0.136819
0.445413 0.137844
0.435098 0.138799
0.424780 0.139682
0.414457 0.140491
0.404131 0.141224
0.393631 0.141875
0.383010 0.142418
0.372385 0.142850
0.361755 0.143167
0.351121 0.143368
0.340486 0.143450
0.329849 0.143410
0.319213 0.143246
0.308578 0.142955
0.297945 0.142534
0.287316 0.141979
0.276693 0.141287
0.266077 0.140455
0.255469 0.139478
0.244872 0.138352
0.234287 0.137073
0.223716 0.135636
0.213161 0.134034
0.202625 0.132263
0.192110 0.130316
0.181618 0.128186
0.171153 0.125864
0.160717 0.123342
0.150315 0.120610
0.139949 0.117655
0.129625 0.114465
0.119347 0.111024
0.109120 0.107314
0.098952 0.103312
0.088850 0.098992
0.078823 0.094320
0.068882 0.089254
0.059043 0.083736
0.049323 0.077690
0.039751 0.071004
0.030364 0.063512
0.021228 0.054927
0.012462 0.044698
0.004369 0.031399
0.000000 0.000000
0.015833 -0.027410
0.027942 -0.036822
0.039378 -0.043265
0.050444 -0.048166
0.061259 -0.052078
0.071889 -0.055284
0.082371 -0.057953
0.092734 -0.060195
0.102995 -0.062089
0.113170 -0.063690
0.123270 -0.065041
0.133304 -0.066175
0.143279 -0.067120
0.153203 -0.067898
0.163081 -0.068527
0.172917 -0.069023
0.182717 -0.069399
0.192483 -0.069666
0.202220 -0.069835
0.211931 -0.069914
0.221617 -0.069913
0.231283 -0.069837
0.240930 -0.069693
0.250562 -0.069488
0.260178 -0.069227
0.269783 -0.068914
0.279378 -0.068554
0.288963 -0.068152
0.298542 -0.067711
0.308116 -0.067235
0.317685 -0.066728
0.327252 -0.066193
0.336817 -0.065632
0.346383 -0.065050
0.355949 -0.064447
0.365518 -0.063828
0.375090 -0.063195
0.384667 -0.062549
0.394248 -0.061893
0.403950 -0.061228
0.413826 -0.060535
0.423705 -0.059812
0.433588 -0.059061
0.443476 -0.058283
0.453368 -0.057480
0.463265 -0.056653
0.473166 -0.055805
0.483074 -0.054936
0.492986 -0.054047
0.502905 -0.053140
0.512829 -0.052217
0.522760 -0.051278
0.532698 -0.050324
0.542642 -0.049357
0.552593 -0.048377
0.562552 -0.047386
0.572518 -0.046384
0.582491 -0.045371
0.592472 -0.044350
0.602461 -0.043320
0.612458 -0.042283
0.622464 -0.041238
0.632478 -0.040187
0.642500 -0.039130
0.652532 -0.038068
0.662572 -0.037000
0.672621 -0.035928
0.682680 -0.034852
0.692748 -0.033773
0.702825 -0.032690
0.712913 -0.031603
0.723010 -0.030514
0.733117 -0.029423
0.743235 -0.028328
0.753362 -0.027232
0.763501 -0.026133
0.773650 -0.025032
0.783809 -0.023929
0.793980 -0.022824
0.804162 -0.021716
0.814355 -0.020607
0.824560 -0.019495
0.834777 -0.018381
0.845005 -0.017264
0.855246 -0.016144
0.865498 -0.015022
0.875764 -0.013896
0.886041 -0.012767
0.896332 -0.011634
0.906636 -0.010496
0.916953 -0.009354
0.927284 -0.008207
0.937629 -0.007055
0.947987 -0.005897
0.958360 -0.004732
0.968748 -0.003561
0.979150 -0.002382
0.989567 -0.001195
1.000000 0.000000
