naca0012
1.000000 0.001274
0.999748 0.001309
0.998993 0.001413
0.997736 0.001586
0.995977 0.001828
0.993719 0.002139
0.990964 0.002518
0.987715 0.002964
0.983974 0.003476
0.979746 0.004054
0.975036 0.004695
0.969846 0.005398
0.964184 0.006162
0.958054 0.006985
0.951463 0.007863
0.944418 0.008795
0.936925 0.009777
0.928992 0.010808
0.920627 0.011885
0.911838 0.013004
0.902635 0.014162
0.893027 0.015357
0.883022 0.016586
0.872632 0.017846
0.861867 0.019134
0.850737 0.020449
0.839255 0.021786
0.827430 0.023144
0.815276 0.024520
0.802805 0.025912
0.790028 0.027317
0.776960 0.028733
0.763613 0.030157
0.750000 0.031586
0.736136 0.033018
0.722033 0.034448
0.707708 0.035875
0.693173 0.037294
0.678443 0.038703
0.663534 0.040097
0.648460 0.041473
0.633237 0.042827
0.617879 0.044155
0.602403 0.045454
0.586824 0.046720
0.571157 0.047950
0.555419 0.049139
0.539625 0.050285
0.523791 0.051384
0.507933 0.052433
0.492067 0.053428
0.476209 0.054367
0.460375 0.055245
0.444581 0.056061
0.428843 0.056811
0.413176 0.057491
0.397597 0.058098
0.382121 0.058629
0.366763 0.059080
0.351540 0.059449
0.336466 0.059730
0.321557 0.059922
0.306827 0.060022
0.292292 0.060026
0.277967 0.059931
0.263864 0.059737
0.250000 0.059440
0.236387 0.059040
0.223040 0.058536
0.209972 0.057928
0.197195 0.057215
0.184724 0.056400
0.172570 0.055482
0.160745 0.054463
0.149263 0.053346
0.138133 0.052132
0.127368 0.050823
0.116978 0.049422
0.106973 0.047931
0.097365 0.046353
0.088162 0.044689
0.079373 0.042941
0.071008 0.041112
0.063075 0.039202
0.055582 0.037215
0.048537 0.035151
0.041946 0.033012
0.035816 0.030801
0.030154 0.028519
0.024964 0.026171
0.020254 0.023758
0.016026 0.021285
0.012285 0.018756
0.009036 0.016176
0.006281 0.013552
0.004023 0.010889
0.002264 0.008195
0.001007 0.005476
0.000252 0.002742
0.000000 0.000000
0.000252 -0.002742
0.001007 -0.005476
0.002264 -0.008195
0.004023 -0.010889
0.006281 -0.013552
0.009036 -0.016176
0.012285 -0.018756
0.016026 -0.021285
0.020254 -0.023758
0.024964 -0.026171
0.030154 -0.028519
0.035816 -0.030801
0.041946 -0.033012
0.048537 -0.035151
0.055582 -0.037215
0.063075 -0.039202
0.071008 -0.041112
0.079373 -0.042941
0.088162 -0.044689
0.097365 -0.046353
0.106973 -0.047931
0.116978 -0.049422
0.127368 -0.050823
0.138133 -0.052132
0.149263 -0.053346
0.160745 -0.054463
0.172570 -0.055482
0.184724 -0.056400
0.197195 -0.057215
0.209972 -0.057928
0.223040 -0.058536
0.236387 -0.059040
0.250000 -0.059440
0.263864 -0.059737
0.277967 -0.059931
0.292292 -0.060026
0.306827 -0.060022
0.321557 -0.059922
0.336466 -0.059730
0.351540 -0.059449
0.366763 -0.059080
0.382121 -0.058629
0.397597 -0.058098
0.413176 -0.057491
0.428843 -0.056811
0.444581 -0.056061
0.460375 -0.055245
0.476209 -0.054367
0.492067 -0.053428
0.507933 -0.052433
0.523791 -0.051384
0.539625 -0.050285
0.555419 -0.049139
0.571157 -0.047950
0.586824 -0.046720
0.602403 -0.045454
0.617879 -0.044155
0.633237 -0.042827
0.648460 -0.041473
0.663534 -0.040097
0.678443 -0.038703
0.693173 -0.037294
0.707708 -0.035875
0.722033 -0.034448
0.736136 -0.033018
0.750000 -0.031586
0.763613 -0.030157
0.776960 -0.028733
0.790028 -0.027317
0.802805 -0.025912
0.815276 -0.024520
0.827430 -0.023144
0.839255 -0.021786
0.850737 -0.020449
0.861867 -0.019134
0.872632 -0.017846
0.883022 -0.016586
0.893027 -0.015357
0.902635 -0.014162
0.911838 -0.013004
0.920627 -0.011885
0.928992 -0.010808
0.936925 -0.009777
0.944418 -0.008795
0.951463 -0.007863
0.958054 -0.006985
0.964184 -0.006162
0.969846 -0.005398
0.975036 -0.004695
0.979746 -0.004054
0.983974 -0.003476
0.987715 -0.002964
0.990964 -0.002518
0.993719 -0.002139
0.995977 -0.001828
0.997736 -0.001586
0.998993 -0.001413
0.999748 -0.001309
1.000000 -0.001274
