NACA2415
1.000000 -0.000000
0.990018 0.002487
0.980031 0.004940
0.970038 0.007358
0.960040 0.009743
0.950036 0.012094
0.940028 0.014413
0.930014 0.016699
0.919995 0.018953
0.909972 0.021175
0.899943 0.023366
0.889910 0.025525
0.879873 0.027654
0.869830 0.029752
0.859783 0.031820
0.849732 0.033858
0.839677 0.035865
0.829617 0.037843
0.819553 0.039791
0.809485 0.041710
0.799412 0.043599
0.789336 0.045458
0.779256 0.047289
0.769172 0.049090
0.759084 0.050861
0.748992 0.052603
0.738897 0.054316
0.728798 0.055999
0.718696 0.057653
0.708590 0.059277
0.698480 0.060870
0.688367 0.062434
0.678251 0.063968
0.668131 0.065471
0.658008 0.066943
0.647882 0.068384
0.637753 0.069793
0.627621 0.071171
0.617485 0.072517
0.607347 0.073830
0.597206 0.075110
0.587062 0.076356
0.576915 0.077569
0.566766 0.078747
0.556614 0.079889
0.546459 0.080996
0.536302 0.082067
0.526143 0.083100
0.515981 0.084096
0.505817 0.085053
0.495651 0.085971
0.485482 0.086849
0.475312 0.087685
0.465140 0.088480
0.454966 0.089231
0.444790 0.089938
0.434613 0.090600
0.424434 0.091216
0.414254 0.091784
0.404073 0.092304
0.393829 0.092770
0.383543 0.093172
0.373254 0.093506
0.362964 0.093771
0.352673 0.093965
0.342381 0.094086
0.332089 0.094134
0.321796 0.094104
0.311504 0.093996
0.301213 0.093808
0.290923 0.093537
0.280634 0.093180
0.270349 0.092734
0.260066 0.092198
0.249786 0.091567
0.239511 0.090839
0.229241 0.090010
0.218977 0.089076
0.208719 0.088031
0.198468 0.086873
0.188225 0.085595
0.177992 0.084192
0.167770 0.082656
0.157559 0.080981
0.147361 0.079158
0.137178 0.077177
0.127011 0.075026
0.116862 0.072693
0.106735 0.070160
0.096631 0.067409
0.086554 0.064414
0.076509 0.061143
0.066499 0.057557
0.056534 0.053598
0.046621 0.049186
0.036776 0.044198
0.027021 0.038427
0.017401 0.031471
0.008025 0.022295
0.000000 0.000000
0.012177 -0.020300
0.023003 -0.027533
0.033585 -0.032596
0.044033 -0.036525
0.054389 -0.039723
0.064679 -0.042395
0.074915 -0.044666
0.085108 -0.046614
0.095264 -0.048298
0.105389 -0.049757
0.115487 -0.051024
0.125562 -0.052123
0.135616 -0.053074
0.145651 -0.053893
0.155670 -0.054594
0.165674 -0.055188
0.175665 -0.055685
0.185644 -0.056093
0.195613 -0.056420
0.205573 -0.056672
0.215524 -0.056856
0.225468 -0.056977
0.235405 -0.057039
0.245337 -0.057047
0.255264 -0.057005
0.265187 -0.056916
0.275106 -0.056784
0.285022 -0.056612
0.294936 -0.056403
0.304848 -0.056159
0.314759 -0.055883
0.324669 -0.055578
0.334578 -0.055245
0.344488 -0.054886
0.354398 -0.054505
0.364309 -0.054101
0.374221 -0.053678
0.384134 -0.053237
0.394050 -0.052779
0.404008 -0.052305
0.414029 -0.051806
0.424051 -0.051281
0.434074 -0.050731
0.444099 -0.050158
0.454125 -0.049561
0.464153 -0.048944
0.474183 -0.048306
0.484214 -0.047649
0.494248 -0.046973
0.504284 -0.046280
0.514322 -0.045570
0.524362 -0.044844
0.534405 -0.044103
0.544450 -0.043347
0.554497 -0.042578
0.564547 -0.041796
0.574600 -0.041001
0.584655 -0.040194
0.594713 -0.039376
0.604774 -0.038548
0.614838 -0.037709
0.624905 -0.036859
0.634974 -0.036001
0.645047 -0.035133
0.655123 -0.034257
0.665202 -0.033372
0.675285 -0.032479
0.685370 -0.031578
0.695459 -0.030669
0.705552 -0.029754
0.715648 -0.028830
0.725747 -0.027900
0.735850 -0.026963
0.745957 -0.026019
0.756067 -0.025068
0.766182 -0.024110
0.776300 -0.023146
0.786421 -0.022175
0.796547 -0.021197
0.806677 -0.020213
0.816811 -0.019222
0.826949 -0.018224
0.837091 -0.017219
0.847237 -0.016206
0.857388 -0.015187
0.867543 -0.014160
0.877703 -0.013125
0.887867 -0.012082
0.898036 -0.011031
0.908210 -0.009972
0.918388 -0.008904
0.928572 -0.007827
0.938760 -0.006740
0.948953 -0.005643
0.959152 -0.004537
0.969356 -0.003420
0.979565 -0.002291
0.989780 -0.001152
1.000000 0.000000
